text,label
Onlar bu ülkenin gururu #teknofest#iga#yenihavalimanı#airforce#türkyıldızları#instagram#instasize#instagood#like4like#istanbul#türkiye https://t.co/u9FIAYqinW,1
"@SY_SlymnYlmz Hocam bu fotoğrafı görmesem Aksaray Bilsem'den Teknofest'e giderken kaza olduğuna, vefat eden öğretmen ve öğrenci olduğuna inanmayacaktım. Acı ama ne MEB, ne Ziya hoca, ne teknofest organizasyonu kazadan bahsetmedi, rahmet dilemedi. İnsan değeri kalmadı, kayıplar üzmüyor kimseyi",0
"""Teknolojinin ilk aşaması hayal edebilmektir. Milli teknoloji hamlemizin ve bu anlamda TEKNOFEST'in bir sıçrama olmasını düşünüyorum. Tüm milli teknoloji hamlesi doğrultusunda yapılan çalışmaları destekleyeceğiz"" R.Tayyip Erdoğan Cumhurbaşkanı
#TEKNOFEST https://t.co/CMNOpTSdW0",1
"İçişleri Bakanı Süleyman Soylu, Türkiye'nin ilk havacılık, uzay ve teknoloji festivali olan TEKNOFEST'te Bayraktar SİHA'yı uçurdu https://t.co/65noS0hbLL",0
"#TEKNOFEST bakırköyden alana tam 4 saat araba,yarım saat de yürüyerek varabildik dönüş ise bebeler ile rezillik 😢 evet çok güzeldi ama herşeyi kaçırdık @teknofesT3 @teknofestist Evet sizin başınız göğe ermiş olabilir ama bizim ki hep yerdeydi sağolsun TC Jandarması ne duaaldı🙏",-1
"Teknofest hızlı bir tur yapabildik; havacılık, savunma, uzay, girişim... #Teknofest https://t.co/IxROVjAFP6",0
Ne teknofest ne likefest anacım ben hala evfest😂 ayık olalım😏,0
Teknofest dünya basınında! https://t.co/R32nQd3j5f,1
"https://t.co/1K8wQHDryR

Teknofest nooldu ki bizim? Heüü 'dolarla kiralayanla takkeleri degisiriz filan... Bi Hayabusa2 değil tabii, ama bi yerden de başlamak lazım :)",0
"#Teknofest ‘teki standımızda öğrencilerimiz ve ziyaretçilerimizle buluştuk. Enerjinin neredeyse gözle görünür olduğu,dinamizmin ve heyecanın zirve yaptığı festival ortamını hep birlikte deneyimlendik. https://t.co/PvIc7wFGfe",0
"Cumhurbaşkanımız @RT_Erdogan, Dünya şampiyonu eski motosikletçi ve AK Parti Sakarya Milletvekili Kenan Sofuoğlu'na hediye takdim ederek, festival kapsamında düzenlenen yarışmalarda dereceye girenlere de ödüllerini verdi
#Teknofest 
#MilliTeknolojiHamlesi https://t.co/zUjW89HCgF",0
"Teknofest 😎 

Sen yürüyeceksin, millet yürüyecek arkandan! 🇹🇷️ https://t.co/1wWbCQndLu",1
Erdoğan TEKNOFEST'te dereceye girenlere ödüllerini verdi https://t.co/Sr2Ytwcbr3,0
#MilliTeknolojiHamlesi   #asels  #TEKNOFEST #petkm #thyao #tuprs #tcell     milli ekonomiye destek geliştirebilir teknoloji ile bağımlı olmayalım . Aranan olalım .,1
"Yıllardan sonra, yollardan sonra
Şarkılar söylüyor çocuklar..💫

#MilliTeknolojiHamlesi #Teknofest 
@T3Vakfi
@teknofestist https://t.co/0I3nKElRT4",1
"REİS #Teknofest 'e gelişi 
Muhteşem atmosfer muhteşem coşku. 
Bir insan ancak bu kadar sevilebilir.

ADAM
#BAŞKAN 
#RecepTayyipErdoğan

@RT_Erdogan

Zindanlara

Tıksalar Çamurlara

Gençlerin Hesabı Var

Soracaklar Onlara

Sen Bu ümmetin Kabul Olmuş 
Duasısın https://t.co/ujRBpWDW9P",1
"#MilliTeknolojiHamlesi heyecanını gençlerimizle birlikte yaşadık #TEKNOFEST’te  Cumhurbaşkanımız @RT_Erdogan  ve tüm paydaşlar, yüzbinleri selamladık. @T3Vakfi @Selcuk @serefoguz @mfatihkacir https://t.co/jNL5j1btJk",0
"Bu gün yeni havalimanındaki hava teknolojileri festivali Teknofest'teydik. Solo Türk'ü ve Türk Yıldızları'nı izledik, Edis'i dinledik.Herşey harikaydı.Yarın son… https://t.co/Y8qaH2Ymnl",1
"Yedi farklı uçak yedi farklı pilot bir mt. mesafeyle harika bir uyum mükemmel bir düzen efsane bir şov dünyada tek adında Türk olması,o çelik parçasına o ruhu katanın TÜRK pilotlarının olması gurur verici 
Tebrikler maşallah 👏🏼
#TürkYıldızları  
#TEKNOFEST
@Selcuk  @RT_Erdogan https://t.co/UYyuARth0j",1
#Teknofest Bu Toplum da Kaybolan Ruhun Geri Gelmesinin Kısa Tarifidir...,1
"CB Erdoğan'ın da katılımıyla gerçekleşen, ""TeknoFest""in organizasyonunu gerçekleştiren Damat, Selçuk Bayraktar: ""Bu, kızım astronot olsun, oğlum uzaya gitsin diyenlerin, aklı havada olup dedelerinin izinden gidenlerin festivali"" demiş..
Yahu, bunların çarşıdan pazardan haberi yok https://t.co/waCJHkytKM",-1
"1️⃣
#teknofest e kendi imkanlarimla gidecektim ama arastirdim,GM götürdüğünü ogrendim ve gittim.Hem ucretsizdi hemde bir dostluk ikliminde giderken yeni arkadasliklar edinme firsati buldum.Yolculugumuzda bir o kadar eğlenceli idi.Turkuler ezgiler... @GolbasiGM @gencliksporbak",0
Ne Kadar Özgürsen O kadar Güçlüsün #Teknofest... https://t.co/tBt9bc7RCk,0
"Teknofest hayalimizi gerçeğe çeviren @gsb @kasapoglu na  teşekkür ederiz.. İnşallah gençliğe verilen bu destek karşılığını bulur...
@GolbasiGM https://t.co/OLkHg3z67W",1
Başkan Erdoğan TEKNOFEST'te dereceye girenlere ödüllerini verdi https://t.co/bN0tuNSIy1 https://t.co/W86xB0dCKX,0
"Gelecekte ülkeler ikiye ayrılacak.
Teknoloji ve Bilim üreten:
Üstünler.
Teknoloji tüketip, Hurafe üreten:
Sefiller.
Siz üstün olun...#Teknofest",0
"Cumhurbaşkanımız Sayın Recep Tayyip Erdoğan’ın teşrifleriyle #TEKNOFEST e katıldık. 
Genç kardeşlerimizin heyecanına, hayallerine ve azmine şahit olduk. #MilliTeknolojiHamlesi ile tam bağımsız Türkiye için heyecanlıyız. https://t.co/JBK14WBms6",0
TEKNOFEST İstanbul'da heyecan devam ediyor @anadoluajansi https://t.co/NTqT4pIyry,0
"TEKNOFEST
Bu millet ne kadar gururlansa azdır👏👏👏
🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷 https://t.co/6BNNPy4pvL",1
"#TEKNOFEST 🇹🇷
Tek kelimeyle muhteşemdi. https://t.co/opxpGEqJGK",1
Teknofest’in sitesi sadece benim telefonda mı yavaş açılıyor?,0
Başkan Recep Tayyip Erdoğanı dinliyoruz.Teknofest İstanbul'da https://t.co/fu1f6xkdFL,0
@hakki_alkan Iphone için ta Amerika'ya giderken yerli ve milli araçların sergilendiği aynı zamanda teknoloji festivali olan Teknofest ile ilgili bırakın ziyaret etmeyi tek bir paylaşım bile yapmamış olmanız beni oldukça şaşırttı.,0
"#teknofest'e götürüp, yerli savunma sanayii ürünlerimizi canlı ve gerçek şekilde görme imkanı veren @gencliksporbak ve @GolbasiGM'ne teşekkür ederiz. https://t.co/O4GpswlvTT",1
"Bugün, 'Kim Var?' Denildiğinde Sağına Soluna Bakmadan, 'BEN VARIM' Diyor;
TEKNOFEST İSTANBUL Havacılık, Uzay ve Teknoloji Festivali'nde yerimizi alıyoruz.
#TEKNOFEST
#MilliTeknolojiHamlesi https://t.co/fBAHnThADp",1
"Bu gün günlerden #TEKNOFEST günüydü 
Çok gururlandık .. https://t.co/6SIzK2nNCP",1
@edisgorgulu #TEKNOFEST ÇOK HAVALI Bİ KONSER👏👏👏 https://t.co/Yviqxz0JMv,-1
"Burası bir harika 😍
#TEKNOFEST
@teknofestist https://t.co/BC6gT2uAUI",1
"Bu milletin beyinlerine yerli sanayii kurma desteği bu güne kadar kolaylıklar sunularak verilmek istenmedi...
Artık yeter diyoruz.
@teknofest @teknofestist @aloglu1453 @MslmLYASOLU",0
@teknofestist @Selcuk @T3Vakfi @istanbulbld Selçuk Abi Teknoloji ve Uzay  ilgi alanları olan 40 gencimiz ile İzmir'den @YasinBoruGM ile geliyoruz. Bizlerede #TEKNOFEST baskılı o Kırmızı Ceketlerden hediye etsen??? https://t.co/csYuHu7fG7,0
"@meral_aksener Damat Selçuk Bayraktar, devlet desteğini arkasına alarak düzenlediği ""Teknofest""de ""Bu festival aklı havada olup, dedelerinin izinden gidenlerin festivali olacak"" demiş. 
Kimin yolundan gittiği belli.
Aklı havada olan herkes, Teknofest'de buluştu.
Vatandaşın halini ise, bilen yok https://t.co/MCkRyGA0DH",-1
"Cumhurbaşkanı Erdoğan #TEKNOFEST'te dereceye girenlere ödüllerini verdi https://t.co/9FpnIvgaOi

@teknofestist #MilliTeknolojiHamlesi https://t.co/voy4Cv2LSF",0
#TEKNOFEST Teknoloji Girişimcilik Seferberliği ve Yeni Havalimanı gurur duyulacak eser https://t.co/noy0mwSSEc,1
"Hayalleri olmayan milletler muvaffak olamaz diyoruz... Yerli ve milli teknoloji hamlesinin sembolü olan #TEKNOFEST için 80 gencimiz ile yola çıktık.
#MilliTeknolojiHamlesi 
#MerkezimHerYerde https://t.co/KXORu8Krz1",1
Hayallerinin peşinden giden Gençlerimiz  #MilliTeknolojiHamlesi heyecanını  yaşamak için Alanya dan #TEKNOFEST’te gittiler. #TEKNOFEST  #Istanbul @MevlutCavusoglu @senanurcelikfan https://t.co/Jhhpm0YKnN,1
"#teknofest de çırpınırdı karadeniz çaldı ya hem de #Türkeş uyarlananın müziği 
Lan yarın ben ülkücüyüm derse ne yapcaz",0
"Değil teknoloji,teknolojinin T'sini bile düşünenin önüne her türlü engelin konulduğu küçülen  Türkiye'den ,teknoloji üreten ve büyüdükçe büyüyen Türkiye'ye .😎 Teşekkürler. @teknofestist  @Selcuk @haluk  #TEKNOFEST",1
"Anlamakta Zorlanıyorum Kardeşim Teknofest Gibi Büyük Bir Organizasyon Yapılıyor. Saha Çalışması, Etkinlik, Yarışmalar Herşey Güzel ama Gel Gör Ki!. Bizim TV Kanallarımızın Umrunda Değil!.. Cumhurbaşkanı Gitmese Hiç Yayınlamayacaklar O derece Yani...",0
Teknofest’in Startup bölümünü oluşturan @takeoffistanbul da Tarım ve Gıda Kategorisi kazananı olan girişimimiz @kahvegibikahve ve kurucusu @ubeydg tebrik ediyorum. @teknofestist @btmistanbul,0
@gztMzt #Teknofest için Bir çok eksik kalacaktı :) https://t.co/hVRbHRqIIM,0
Bahsettiğim şey bu! Bu kadar abartıya gerek var mı? @RT_Erdogan Reis’i itici göstermek için özel bir çaba gösteren mi var! #TEKNOFEST Ayrıca Sümeyye kardeşimin de Selçuk beyin hayalini gerçekleştirdiğini söylemesi yerine Türkiye için hayal gerçek oldu demesini beklerdim... https://t.co/m8PiuH82Ev,-1
@ProfDemirtas Adam teknofest diyor ya ulan orada ben 1 tane bizim ürün göremedim ya %50 usa %20 Germany %20 Japan %9 korea %1 Turkey malları var...bizim orada bi laf vardır elin şeyiyle gerdeğe girilmez diye cuk oturmuş...,-1
Selçuk Üniversitesi Roket Takımı #TEKNOFEST yarışmasında 1. Oldu!! Tebrik ederiz!!! https://t.co/70r5GDyDRX,0
Bugün M.Savunma Bakanı H. Akar'ın F-16 'yla Teknofest'e gelişini ve jetten  inemeyişini bizle beraber yabancı basın da  izledi .,0
"İnsan vatanını sever çünkü hürriyeti, rahatı, hakkı vatan sayesinde kaimdir. Baş eğmeyecek milletin, baş eğdirmeyecek gücünü yakından gördüm bugün. #TEKNOFEST https://t.co/gNfIuBUPYR",0
"29 Ekim’de Dünyanın en kapsamlı taşınması ve açılışına hazırlanan, gece gündüz bu tarihe yetiştirilmeye çalışılanan 3. Havalimanında 3 gün boyunca Teknofest organizasyonu kalabalığına nasıl yol verdiler diye düşünüyordum. Meğer açılış yıl sonuna ertelenmiş 😟",0
"İsmiyle Müsemma
Ayakları Yere Basmayan İlk Festival
Teknofest

@teknofestist 
@CEO_EVENT https://t.co/WqeENOAN5w",0
"TEKNOFEST İstanbul, gösteri ve etkinliklere sahne oldu https://t.co/lZb8LpJZZI",0
#teknofest @teknofestist güzel bir etkinlikti. Emeğe geçenlere teşekkürler kızım çok eğlendi ve bilgilendi https://t.co/lNLz0eXwM7,1
"THK, hafif spor uçak alanında sınıfının en iyisi olarak gösterilen Türkkuşu T 19-A'yı #TEKNOFEST İstanbul'da tanıttı.

#MilliTeknolojiHamlesi https://t.co/9aNkJgYIQu",0
"#TEKNOFEST gurur vericiydi❣️
Siz yine “trafikfest”i de göz ardı etmeyin! https://t.co/1VbJWvBVzg",1
"Cumhurbaşkanımız Recep Tayyip Erdoğan, TEKNOFEST İSTANBUL Havacılık, Uzay ve Teknoloji Festivali etkinlik alanında toplanan vatandaşlara hitap etti.
#TEKNOFEST #MilliTeknolojiHamlesi 
#RTE #receptayyiperdogan #Reis #baskan #CumhurbaşkanıErdoğan https://t.co/yzGsOndUKd",0
Bugün Teknofest'te gitseydim şu yaşıma kadar tanıdığım insanların üçte ikisini görecekmişim demek jdjdjsjrsh,0
Selçuk Bayraktar ve Haluk Bayraktar Abilerimize teknofest i Düzenlediği için tüm ekibinden Allah razi olsun.. — İstanbul Yeni Havalimanı'da https://t.co/YIaNveED2V,1
"Türkiye'nin ilk profesyonel akrobasi pilotu Ali İsmet Öztürk, #TEKNOFEST'te ""Mor Menekşe"" adlı uçağıyla gösteri yaptı.

https://t.co/BcVtyWROQ3 https://t.co/1UsmlXHcDg",0
"İstanbul havacılık uzay ve teknoloji festivali #Teknofest teyiz...
Müthiş bir atmosfer, yarın son gün kaçırmayın☺️ https://t.co/oZB0N60yk9",1
"İstanbul havacılık uzay ve teknoloji festivali #Teknofest teyiz...
Müthiş bir atmosfer, yarın son gün kaçırmayın☺️ https://t.co/oKcgi63L2H",1
#TEKNOFEST roket yarışmasında birinci olan gençlerimizi @SelcukRoket tebrik ediyorum.,0
Beraber yürüdük biz #TeknoFest te (Yaklaşık %60’ı tepemde bir velet ile...kalan kısmı bilmem kaç kere kaybolup aradığımız diğer veletle ) https://t.co/y6PWIopfyD,0
Elazığ’dan 200 Öğrenci Teknofest’e Katıldı https://t.co/SyjVmvafVv https://t.co/tOVQ15DWtR,0
"Durmak yok yola #DEVAM

#TEKNOFEST 
#MilliTeknolojiHamlesi https://t.co/Lq3PfoVmUf",1
"Yeni Havalimanımızda @igairport  @T3Vakfi tarafından organize edilen ilk uzay, havacılık ve teknoloji festivaline ev sahipliği yapıyoruz. Havalimanımıza gelerek #TEKNOFEST katılan yüzbinlerce  ziyaretçimiz büyük ilgi gösteriyorlar. https://t.co/j7cgB2rZSY",0
Seni böyle görünce bi ışıl ışıl bakıyorum geleceğe bi güç geliyor bana be Reis dert tasa kalmıyor 😊 #TEKNOFEST #MilliTeknolojiHamlesi #Reis https://t.co/CIqSjQNP0M,1
"""Türkkuşu T 19-A, TEKNOFEST'in ilgi odağı oldu"" https://t.co/RNooxEAlaa https://t.co/h3vEMsxbx2",0
"İstanbul 'da öteki damat için TEKNOFEST vardı ya,
İşçileri hak aradığı için tutuklanan açılışı yapılmamış havaalanında teknoloji festivali(
Uçaklar,helikopterler,motorlarla gösteri bizim ama araçlar yabancı..
İşin Festival yanı yerli, tekno yanı yabancı, akıl terk etti ülkeyi",0
"Sn. Cumhurbaşkanımızla birlikte, ayakları yere basmayan festival #TEKNOFEST etkinliklerine katıldık.

İstanbul Yeni Havalimanı'nda #MilliTeknolojiHamlesi heyecanını yaşayan, hayallerini kovalayan gençlerimizle olmak harikaydı. 

Gelecek bizim, Türkiye'nin! https://t.co/3OkDounRD2",1
"@Selcuk #TEŞEKKÜRLER #TEKNOFEST 

#BenceGelecek = #GENÇLER 
@yirmidorttv @ErtanOzyigit 
@VATIKANBE @varank 
#15TEMMUZ https://t.co/MP7KZvuEa8",1
Yarın ki teknofest için günü birlik manita arıyorum iletişim ben.,0
"İstanbul’da düzenlenen #TEKNOFEST öğrencilere, girişimcilere heyecanlandıran onlara vizyon koyan harika organizasyon. Yeteneklerini ortaya çıkarak onlarca insana ilham verecek. Bir kaç sene sonra “büyük başarı hikayesine” tanık olacağız.
#TEKNOFEST emeği geçenlere teşekkürler.",1
3. havaalanı yerleşkesinde düzenlenen Teknofest İstanbul teknoloji festivaline katıldık.. https://t.co/1sOTn1gP1y,0
#TEKNOFEST etkinligine acaba Osmaniye'de okuyan - üniversiteli ya da liseli- kaç öğrenci katılım sağladı... https://t.co/cjOUWUvUdC,0
"Sakarya Milletvekilimiz Sn. Kenan SOFUOĞLU ile birlikte İSTANBUL TEKNOFEST heyecanını yaşadık.
@kenan_sofuoglu https://t.co/rK1cxRzGHR",0
TEKNOFEST İstanbul'da heyecan devam ediyor @anadoluajansi https://t.co/sjT6bj5zj1,0
#TEKNOFEST kapsamında yapılan tüm etkinlikler için organizasyonda görev alan herkese teşekkür ediyoruz. @Selcuk @teknofestist #iha #siha #Teknoloji https://t.co/4w1C5UEMWq,1
#TEKNOFEST Roket fırlatma kategorisinde birinci olan öğrencilerimizi kutluyorum. Nice başarılara arkadaşlar. https://t.co/DrsCSyKtUi,0
İngiliz uçağının altında ekmek arası 😂🤣🤣😁 #TEKNOFEST https://t.co/yG3qR9RfiW,0
Teknofest’te tanıştığım Ali amca (68) 5 yıl önce yamaç paraşütü eğitimi almaya başlamış şuan ise uzman. İnsan kaç yaşında olursa olsun kendini bulunca nefes alabiliyor.,0
"Benim kendime saygım yok 2,5 saat yol giderim diyenlerin buluşma noktası Teknofest",-1
#KahramanımErdoğan #TEKNOFEST te reisin ucagina f-16 ile eskortluk yapmak yerine Akinci üssü davasina katilip 15 temmuz şehitlerinin kemiklerini sizlatmadan daha iyiydi.. https://t.co/7avNKPiPhW,0
"#TEKNOFEST'te 

Çocukların eğlendiği
Gençlerin ilham aldığı
Büyüklerin gurur duyduğu 
bir günü daha...

 #MilliTeknolojiHamlesi 💫

Yarın görüşmek üzere... https://t.co/KXAqM2FVu1",1
"#TEKNOFEST de #hackistanbulCTF yarışma alanında finale kalan takımlara Teknoloji Bakanımız Sn. @varank,
Ulaştırma Bakanımız Sn. @Mcahidturhan ve Teknoloji Bakan Yardımcımız Sn. @mfatihkacir ve Sn. @batuhantosun  ile birlikte moral ve motivasyon ziyareti yapıp başarılar diledik. https://t.co/AYWJi8ccPq",0
"#MilliTeknolojiHamlesi heyecanını gençlerimiz yaşamak üzere  #TEKNOFEST ’teler. Hayallerinin peşinden giden gençlerimiz İstanbul Yeni Havalimanın'da. #GSBGM

@kasapoglu @hamzayerlikaya @sinanaksu @mehbaykan @gencliksporbak @GSBgenclik https://t.co/ikuFZSBBbm",1
Başkanımız ın Önderliğinde Geleceğe emin adımlarla yürüyoruz. #TEKNOFEST https://t.co/twFKLFtVa4,1
"@NOHUniversitesi İnsansız Hava Aracı #HUMA ile #TEKNOFEST'e katılan  #TyanaTeam'i tebrik ediyor, başarılarının devamını diliyorum.
@karmuhsin
#TEKNOFEST https://t.co/77LKhqE4C9",0
Sayın Bakanımız @bekirpakdemirli İstanbul'daki #teknofest fuarına kurulan Meteoroloji Standında Anadolu Ajansına mülakatta bulundu. https://t.co/uGUu2TuIkW,0
"#MilliTeknolojiHamlesi için #TEKNOFEST e katılan tüm öğrenci ve öğretmenlerimizi yürekten kutluyoruz. 
@tcmeb @memleventyazici @teknofestist @T3Vakfi",1
"Mor Menekşe TEKNOFEST için havalandı Türkiye'nin ilk profesyonel akrobasi pilotu Ali İsmet Öztürk, TEKNOFEST'te ""Mor Menekşe"" adlı uçağıyla gösteri yaptı.
Kaynak: #TrtH... https://t.co/Vs0jUeIFdR",0
"#MilliTeknolojiHamlesi meyvelerini vermeye başladı.
#TEKNOFEST  ""Otonom Araçlar Temel Kategori""de 1.lik ödülünü almaya hak kazanan İTO Şehit Ragıp Ali Bilgen Anadolu İmam Hatip Lisesi'ni, ""Fevz-i Âsım"" ekibini, emeği geçen herkesi tebrik ederiz.
@tcmeb 
@memleventyazici https://t.co/nLfK96fPe9",1
TEKNOFEST’te baklavalara yoğun ilgi https://t.co/uu6c7sDFSj https://t.co/BHduM0erGw,0
#TEKNOFEST 😊👍 https://t.co/6C0M3dHig0,1
he yoo! yarın kimler teknofest'e gidiyor ?,0
İBB Desteğiyle Teknofest’e Bisikletle Gittiler https://t.co/ekMcKZLang https://t.co/dRvyyKDR35,0
"Teknofest ve likefest.. İki festte derdimizi anlatıyoruz. @Robotistan çadırında teknofeste, sirkeci garında likefestte. Yarın son gün her ikisi içinde. Yolu düşenleri bekleriz. https://t.co/FrFNkoWBQk",0
"#TEKNOFEST 🚀🚀🚀
#Teknofestİstanbul 

Hayal edenlerin
Araştıranların
Geliştirenlerin
Üretenlerin festivali!

#MilliTeknolojiHamlesi https://t.co/iI2shBs2gc",1
"#BenceGelecek Türkiye'de TEKNOFEST ile başlayan süreç Silikon Vadisi tipi bir yapılanmaya evrilebilir mi? TEKNOFEST'i nasıl okumalıyız? 
@ErtanOzyigit
 
@beyzahakan
 
@yukselaman
 
@yirmidorttv",0
"Teşekkürler #Teknofest
#TürkiyeTeknolojiTakımı
#Deneyap
@T3Vakfi
@Selcuk https://t.co/C8oYqs6nVo",1
"#TEKNOFEST'te @Selcuk Bayraktar'ın heyecanı bütün ülkeye sirayet eder inşallah, kısa zamanda uzun yol almak, ancak bu kadar büyük bir tutku ve heyecanla olur !
🚀 ✨✈️ 📡🎉🔭
#TürkMedya @teknofestist @T3Vakfi  #MilliTeknolojiHamlesi https://t.co/5GhfhLIC7m",1
"Bugün #Teknofestİstanbul da görevli kızıma #Teknofest montu hediye eden @Selcuk Bayraktar bizimle sohbetinde “futbola yönelen gençlerin onda biri teknoloji ile ilgilense bu ülkeyi kimse tutamaz” dedi. Teşekkürler @Selcuk Bayraktar, #TEKNOFEST emeğinize sağlık https://t.co/swRplciGm9",1
Türk Yıldızları #TEKNOFEST'te nefes kesti... @TurkYildizlari1 https://t.co/luflAzNZ6j,0
#TEKNOFEST #Aselsan #Tork torpidoya karşı savunma torpidosu. https://t.co/zPNGeZCexE,0
Tamam proje guzel de o trafik ne olye 14 den 16ya  kadar trafikte kaldim hayatimim en kotu günüydü çoluk çocuk giremeden döndük organizasyon sınıfta kaldı  #TEKNOFEST,-1
@ProfDemirtas teknofest hakkinda bir tek kelime kullanmadiniz isin acikcasi sizden bu konu hakkinda bir yorum bekleyen binlerce insan var @ProfDemirtas,0
"Düşünüyorum da, #TEKNOFEST gibi projeleri 20 sene önce hayal bile edemezdik. Takozlar olmasa muazzam ilerleme sağlayacağız. Her alanda zımba gibi gençlerimiz var. https://t.co/BlrsWFFs02",0
